"genos","g","g.1","g.2","g.3","g.4","g.5","g.6","g.7","g.8","g.9","g.10","g.11","g.12","g.13","g.14","g.15","g.16","g.17","g.18","g.19","g.20","g.21","g.22","g.23","g.24","g.25","g.26","g.27","g.28","g.29","g.30","g.31","g.32","g.33","g.34","g.35","g.36","g.37","g.38","g.39","g.40","g.41","g.42","g.43","g.44","g.45","g.46","g.47","g.48","g.49","g.50","g.51","g.52","g.53","g.54","g.55","g.56","g.57","g.58","g.59","g.60","g.61","g.62","g.63","g.64","g.65","g.66","g.67","g.68","g.69","g.70","g.71","g.72","g.73","g.74","g.75","g.76","g.77","g.78","g.79","g.80","g.81","g.82","g.83","g.84","g.85","g.86","g.87","g.88","g.89","g.90","g.91","g.92","g.93","g.94","g.95","g.96","g.97","g.98","g.99","g.100","g.101","g.102","g.103","g.104","g.105","g.106","g.107","g.108","g.109","g.110","g.111","g.112","g.113","g.114","g.115","g.116","g.117","g.118","g.119","g.120","g.121","g.122","g.123","g.124","g.125","g.126","g.127","g.128","g.129","g.130","g.131","g.132","g.133","g.134","g.135","g.136","g.137","g.138","g.139","g.140","g.141","g.142","g.143","g.144","g.145","g.146","g.147","g.148"
"g.109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.859881329523795,0.772068638392375,0.78446919335163,0.707591474026697,0.737086347023386,0.741843296683883,0.0218252036667316,0.00245352362190534,0.00767112746685028,0.24113625024161,0.00465521137553563,0.0133454719253116,0.0192426247830302,0.00256183578923542,0.00731489837697688,0.0178123719717951,0.00670550706112404,0.00681894651219891,0.020345528841868,0.00620453721332326,0.073779745554148,0.120556932369452,0.108732937728909,0.0255999122348709,0.0883832489414367,0.0326111704608036,0.00956323820671853,0.00956323820671853,0.0209793238599335,0.0209793238599335,0.0301283873575271,0.00738634214064384,0.00196061312029353,0.00196061312029353,0.00196061312029353,0.0219172010570888,0.150118453452467,0.00857760419887476,0.00632695808505353
"g.110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.897234188991818,0.911645298263546,0.822303069815913,0.856580071071703,0.823864365172197,0.0187600711751346,0.014778642332854,0.00551795506658169,0.152214527406953,0.00339072560895891,0.00620612505260649,0.0134532618637279,9.86490314940496e-08,0.00582646578554765,0.0129234058671205,0.00659769563801166,0.00205097721028145,0.0174882019429217,0.0135869957881175,0.0571398734734192,0.109106294613841,0.075965578263383,0.00636721372168556,0.0735622416108905,0.0280437040304957,0.00458264421919322,0.00458264421919322,0.00060697786364997,0.00060697786364997,0.0259095226454534,0.0119217168600471,0.000347544891369001,0.000347544891369001,0.000347544891369001,0.0381532328595385,0.100504022388107,0.00182687903109329,0.000159424177575388
"g.111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.983534775534778,0.915881357744808,0.954059476171317,0.800147184834585,0.0168282118447932,0.00153558794078101,0.0273499476503917,0.213263878329215,0.025431580659276,0.0223165103787289,0.0321274198535439,0.0196987409802049,0.020279974169848,0.0287718893355067,0.0250011573437396,0.00266509796708188,0.0156873161265018,0.00615039801790414,0.0233133522525992,0.0944861251258595,0.0575642451714919,0.00714402167226854,0.0747664820139349,0.0251649621610017,0.0124405764261738,0.0124405764261738,0.00032870910099942,0.00032870910099942,0.0232504939700684,0.0301444758775494,4.07015948659615e-05,4.07015948659615e-05,4.07015948659615e-05,0.0602250527776044,0.111701974186461,0.0227780929537897,4.34440605935065e-07
"g.112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.841976784200932,0.854845625020204,0.888696025085667,0.0171010207837403,0.0184604595818682,0.00352923010973816,0.248751531630484,0.0016264721612355,0.00742224699985165,0.0122366102067431,0.00132970016416118,0.00306446630528092,0.011009705953606,0.0017688156226912,0.000350625762859835,0.0159416295441645,0.0441390009113698,0.0716176539155891,0.0643009910901865,0.0983146105221263,0.00358190514678879,0.0673294546386575,0.0255714862558458,0.0130406124964017,0.0130406124964017,0.0180576280969422,0.0180576280969422,0.0236259910932261,0.001675813738999,0.00178489082749023,0.00178489082749023,0.00178489082749023,0.0426222225087913,0.183178086619701,0.00183984665601369,0.0348419685755132
"g.113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.896862205024568,0.83808324856058,0.0154097342182133,0.0018876748687799,0.00721776206457923,0.197287306666231,0.00418807460059064,0.00580189987832991,0.00973202477536501,0.00050295233686341,0.00356353802384124,0.0109528828203877,0.0036653114673492,0.000235500054290705,0.0143650064746052,0.0208733009583423,0.10383542403747,0.174685888590598,0.0926817503950619,0.0266269600692723,0.116052721721895,0.0230512260447246,0.00880909402531395,0.00880909402531395,0.000460163714647058,0.000460163714647058,0.0212980835228939,0.0339017274209196,5.21081352472587e-05,5.21081352472587e-05,5.21081352472587e-05,0.0112233549030292,0.132292642014382,0.00409817665575932,0.00735314080946906
"g.114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.941433884588269,0.0160586116184618,0.0272882511529781,0.00185987710460387,0.218963571773606,0.00158021310447931,0.00514329436651288,0.00939026372547038,0.000137816808353323,0.00132140623434361,0.00878926424802999,0.00163983274841133,0.00755330264191027,0.0149698921867016,0.00539367794636275,0.054104317843941,0.0758762455663007,0.0793479593243318,0.0236454713758308,0.00241824552984905,0.024018147525687,0.00146026564627835,0.00146026564627835,0.00934766060878555,0.00934766060878555,0.0221912071509959,0.0191157797497739,8.06729392113964e-05,8.06729392113964e-05,8.06729392113964e-05,0.000839604474060731,0.10310319330606,0.00244171230927117,0.00222330646033413
"g.115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0170558775667465,0.0187124269862044,0.00573944852203396,0.248102621464832,0.00490526799427263,0.00863645677018158,0.016099262398306,0.000399544366498482,0.00559832772889917,0.0134756741102869,0.00461356439278063,5.13634696826336e-05,0.0158995468842551,0.0046241409569474,0.127058637651035,0.195159709549112,0.141294282200577,0.0572743277598294,0.0737358514135749,0.025504216457065,0.00507962440296688,0.00507962440296688,0.0207059544018793,0.0207059544018793,0.0235638555002582,0.00036377081051884,0.00190938562971576,0.00190938562971576,0.00190938562971576,0.00485391283687928,0.163898769060015,0.00307233345350476,0.00485914750165168
"g.116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0147412397866574,0.194040103087615,0.126820201742176,0.00592853493541435,0.00518111093611106,0.00752963798660541,0.00455303974295657,0.00469248964575118,0.00672762286221038,0.0058252580872102,0.00704937656433413,0.00362682584713002,0.00315737129971907,0.00751198522145764,0.00508620431882392,0.00624785276259179,0.00446755980377461,0.00647463260459594,0.669973691061668,0.170951979666354,0.170951979666354,0.0325193214201454,0.0325193214201454,0.725397519557469,0.136225454509058,0.137625675500673,0.137625675500673,0.137625675500673,0.00462886939183453,0.00746820639800484,0.00529185996189472,0.120547682877521
"g.117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.717047014785918,0.00301829155884351,0.00173956540755111,0.00125768069196538,0.000999197046439448,0.0172665496780151,0.00238751958401285,8.10529572725306e-05,0.0218759707756419,0.0234231827809661,0.0137418336994261,3.76308573077495e-05,0.000128627234582795,0.0192132526296557,0.00336571592048087,0.000155210339089856,0.00495954339586825,0.0368202407857438,0.00904982437952462,0.00904982437952462,0.00448616657977996,0.00448616657977996,0.0203779575157599,7.34833430364476e-06,0.0117277443551889,0.0117277443551889,0.0117277443551889,0.0175434265825145,0.00238310464229417,0.0199641245434513,0.011964179462832
"g.118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0253693363684085,0.00885115063139382,0.000111507815397131,0.000467781806555597,0.00127628164648762,8.20140100072917e-05,0.000104985632777594,0.002423344511666,0.00796513897107267,0.002708777432974,0.00299132048433967,0.00676204406316874,0.0268201998607081,0.00142219241130086,0.00237128621292464,0.0112156100063263,0.28923297596292,0.0756708215997968,0.0756708215997968,0.00489854132892263,0.00489854132892263,0.180262665297021,0.0501366200253218,0.0468211953681441,0.0468211953681441,0.0468211953681441,0.00593518657107812,0.00557008229163461,0.0064100024893792,0.0168459594757395
"g.119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0125614531349368,0.0274359337435882,0.0148242145999969,0.0289650502971852,0.0250053162274134,0.0312016431311691,0.00811341566232824,0.0868669104634248,0.0294502818535757,0.0647829722935759,0.240848709631803,0.164625945851625,0.160162947903573,0.14493737341963,0.208236896774826,0.0089686003775758,0.362560498207686,0.362560498207686,0.141718283786485,0.141718283786485,0.0853049246876551,0.209977184567463,0.221563356600479,0.221563356600479,0.221563356600479,0.0133118532832683,0.239472431291051,0.00252052857852984,0.19737760220011
"g.120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.602035636501879,0.659850473248343,0.772652315619303,0.795542353277843,0.76116785567903,0.811476237900654,0.842940115822514,0.175145781235818,0.320194576651781,0.0671849554800837,0.0077790611977065,0.0386354689150407,0.102283896981804,0.00618819013284917,0.00892252569731748,0.0214883324676959,0.0214883324676959,0.00573928942549462,0.00573928942549462,0.00824770345204113,0.0201376068525765,0.00106914423603417,0.00106914423603417,0.00106914423603417,0.00710717603201848,0.14353417119439,0.00808118934315932,0.0983471713547195
"g.121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69311960804055,0.881015357642063,0.649086548465743,0.672170793716812,0.89088597878108,0.739368858844335,0.333356864724071,0.187620219905812,0.0843577064121587,0.00348296312629871,0.0178511970180835,0.129769716130793,0.0252551345448712,0.00783397696873773,0.0616921326050126,0.0616921326050126,0.0182428441389567,0.0182428441389567,0.000769882486474493,0.0216451534451997,0.0287984259158282,0.0287984259158282,0.0287984259158282,0.00622198188180738,0.155521125135766,0.00707739968582932,0.161127496316019
"g.122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.611527682304471,0.629643855032285,0.894084183356382,0.776795904918045,0.780132010990301,0.371411600107484,0.271927735965513,0.0858637441185811,0.00184563380982254,0.0197644104792926,0.101082941426536,0.013738996628629,0.0113085522181314,0.0239647769209629,0.0239647769209629,0.000206804930248611,0.000206804930248611,0.000272421164248755,0.0215745751528292,0.0231023845093606,0.0231023845093606,0.0231023845093606,0.00253937320897921,0.12394093897789,0.0102401823045615,0.0995191043300933
"g.123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.969947785284915,0.682857582728576,0.786010863036456,0.652331972528505,0.343306624202959,0.280525963876851,0.16466284851216,0.00601398938685143,0.0538648843461193,0.184893903833376,0.0112285432127321,0.00692120708652274,0.107414522786743,0.107414522786743,0.0762206569253062,0.0762206569253062,0.00959313492363057,0.0460097461046033,0.0346401428648733,0.0346401428648733,0.0346401428648733,0.00539078906736354,0.299157184752689,0.00625369556968801,0.248504021827962
"g.124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.703087146207364,0.809296693069114,0.671657111047825,0.224160018742275,0.298789876138207,0.0657907404036499,0.0135716573435787,0.0310926181021316,0.0727997076311206,0.0311861207943285,0.00712387219447555,0.0170987771154493,0.0170987771154493,0.000501582596034586,0.000501582596034586,0.00657261006585246,0.0294723050148027,0.0177553493986222,0.0177553493986222,0.0177553493986222,0.00556545142650251,0.120389087111661,0.00643658499328911,0.141600770666499
"g.125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.867405613119113,0.931023141027275,0.233002532009979,0.316704281937847,0.0780231332089757,0.0019995203987296,0.0112783641987483,0.113409756754602,0.0170324154513083,0.0101133686067889,0.0213166212227618,0.0213166212227618,0.000128764753593367,0.000128764753593367,0.00934766266722106,0.0204232206019634,0.00309716981929946,0.00309716981929946,0.00309716981929946,0.00805352949510978,0.115750904843778,0.00915872266656925,0.141270301440287
"g.126",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.828629214767359,0.529874383772327,0.258811507958164,0.0634759022851671,0.011868120678311,0.0209822390061709,0.0714758486176375,0.0258430679218229,0.00877007195217337,0.0454095294348181,0.0454095294348181,0.014119807118219,0.014119807118219,0.00769941034080103,0.0445574041653602,0.0287799146097262,0.0287799146097262,0.0287799146097262,0.00698486422338852,0.188984087055189,0.00794192331503523,0.124126992490688
"g.127",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.230865906986871,0.452778171655462,0.279972871527233,0.0331087832745851,0.0659411783809417,0.127246743297353,0.056669087407483,0.0105928564579311,0.074497621629361,0.074497621629361,0.00405214013243398,0.00405214013243398,0.00344854052077309,0.0811708979446669,0.0206785269603763,0.0206785269603763,0.0206785269603763,0.00843457386547899,0.483436901759445,0.00959258648372837,0.10808799042176
"g.128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00293586283276705,0.00700269808779957,0.00474137690737815,0.0058242695244498,0.00416467439334902,0.00603567446191133,0.00546696435399101,0.000417808516848944,0.000417808516848944,0.00775090278186321,0.00775090278186321,0.00953001125793174,0.00393268712605321,0.00153304022582535,0.00153304022582535,0.00153304022582535,0.00431504773815084,0.00696188732017391,0.00493308979498658,0.0174732119643829
"g.129",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.425431349800295,0.136301670399018,0.0873191930045259,0.107205634275593,0.131475185169007,0.00475433514966083,0.0838833783747651,0.0838833783747651,0.0172149797339177,0.0172149797339177,0.00438271400500509,0.110214159849553,0.0370261880814591,0.0370261880814591,0.0370261880814591,0.00375465029174042,0.427877000532999,0.00429101666220171,0.104227317743647
