"genos","g","g.1","g.2","g.3","g.4","g.5","g.6","g.7","g.8","g.9","g.10","g.11","g.12","g.13","g.14","g.15","g.16","g.17","g.18","g.19","g.20","g.21","g.22","g.23","g.24","g.25","g.26","g.27","g.28","g.29","g.30","g.31","g.32","g.33","g.34","g.35","g.36","g.37","g.38","g.39","g.40","g.41","g.42","g.43","g.44","g.45","g.46","g.47","g.48","g.49","g.50","g.51","g.52","g.53","g.54","g.55","g.56","g.57","g.58","g.59","g.60","g.61","g.62","g.63","g.64","g.65","g.66","g.67","g.68","g.69","g.70","g.71","g.72","g.73","g.74","g.75","g.76","g.77","g.78","g.79","g.80","g.81","g.82","g.83","g.84","g.85","g.86","g.87","g.88","g.89","g.90","g.91","g.92","g.93","g.94","g.95","g.96","g.97","g.98","g.99","g.100","g.101","g.102","g.103","g.104","g.105","g.106","g.107","g.108","g.109","g.110","g.111","g.112","g.113","g.114","g.115","g.116","g.117","g.118","g.119","g.120","g.121","g.122","g.123","g.124","g.125","g.126","g.127","g.128","g.129","g.130","g.131","g.132","g.133","g.134","g.135","g.136","g.137","g.138","g.139","g.140","g.141","g.142","g.143","g.144","g.145","g.146","g.147","g.148","g.149","g.150","g.151","g.152","g.153","g.154","g.155","g.156","g.157","g.158","g.159","g.160","g.161","g.162","g.163"
"g.123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.943534790006178,0.999675493240539,0.917460944039642,0.99943782864569,0.502852196771412,0.441045395090106,0.142820736077376,0.0815393510408837,0.209495067617816,0.523821099607752,0.642889757822241,0.531351616248346,0.576627880171398,0.613629830899259,0.550032052932444,0.576627880171398,0.595295036486584,0.142820736077376,0.59836616000196,0.59836616000196,0.59836616000196,0.59836616000196,0.0608404726599561,0.338387952952174,0.0260685326110197,0.571458745147554,0.103185433230201,0.422985533852448,0.318270478024434,0.335333084185884,0.415747863077824,0.232882953958608,0.17509657620645,0.387765501724933,0.19645051789674,0.423082536725122,0.621935829392237,0.232882953958608,0.347752016453984,0.422985533852448
"g.124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.934244918625686,0.921921271593916,0.999468212510832,0.47650065194476,0.471272301775661,0.0131642339498414,0.0835525510936755,0.126671425410877,0.549707302522287,0.624106664902926,0.753441751087197,0.490748344357205,0.523960271214075,0.447295158722081,0.490748344357205,0.500387554881627,0.121518643151042,0.577275470705625,0.577275470705625,0.577275470705625,0.577275470705625,0.112267570952691,0.303560302383149,0.0785264907561603,0.594619570471593,0.0560036213951993,0.240880706524426,0.28238168322084,0.372017487026185,0.447861807165746,0.102766969143984,0.0525748230155582,0.420940214560208,0.239895622140466,0.316744542728277,0.403914534421658,0.102766969143984,0.227658356035329,0.240880706524426
"g.125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999593381529726,0.999344145061504,0.434410338977553,0.456534045079537,0.333248083435174,0.375006462984469,0.308716338698963,0.537122583491434,0.603184022821927,0.166584322956721,0.545426396494399,0.518931954155985,0.533299401622445,0.545426396494399,0.582803574845617,0.166777590901872,0.642781778025113,0.642781778025113,0.642781778025113,0.642781778025113,0.454097392039709,0.215585812413723,0.0909407790133903,0.50004599397146,0.130439357476933,0.487104065675564,0.242493557507246,0.222680180298053,0.655851450478819,0.242493557507246,0.133331175917131,0.642664738070111,0.21865864391011,0.294875707594292,0.705891466093589,0.0909407790133903,0.34781824125646,0.358965362740006
"g.126",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999598484649311,0.686316262117241,0.267970271620092,0.0384719016187533,0.0180218797552587,0.0826439389162923,0.399021825822949,0.999192210820942,0.63943748256645,0.813944270593988,0.780852987288643,0.769231949441433,0.813944270593988,0.791227099429732,0.294875707594292,0.793974731415324,0.793974731415324,0.793974731415324,0.793974731415324,0.164668887620224,0.3212488701011,0.0955588474449507,0.489730550303269,0.37308237568201,0.778235036351166,0.737930381179357,0.427721350165104,0.481726606812281,0.213116428854496,0.307692283332936,0.0159490631481778,0.195020575405336,0.445275362944214,0.189696475353267,0.213116428854496,0.37308237568201,0.334189309049682
"g.127",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999280995386238,0.0985441453405078,0.375033119605684,0.301729360082534,0.406995451066456,0.121091768261591,0.999063094308946,0.413732962587042,0.697752212713293,0.687975195115056,0.625058876970074,0.697752212713293,0.658627573136872,0.0625353160186416,0.665079769992705,0.665079769992705,0.665079769992705,0.665079769992705,0.147500014841627,0.172837390562712,0.787248269740113,0.375257473015552,0.00851060109848819,0.639466731598205,0.573226784538579,0.0264291362301521,0.692864025473003,0.0272271527990699,0.250080538043759,0.0921202966808539,0.454923743637535,0.459258143010052,0.448689732162956,0.360942836122039,0.388730827312248,0.639466731598205
"g.128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.644595149191092,0.806802060244661,0.6906706252828,0.736576768838682,0.29123463496848,0.628559832035343,0.315362492586024,0.611288205694222,0.632363948717031,0.500169347361309,0.611288205694222,0.555982476998795,0.00333367474382439,0.439262083831348,0.439262083831348,0.439262083831348,0.439262083831348,0.401537061455603,0.167197839662962,0.286145386290175,0.213974992859059,0.00336757728839684,0.0311926257714203,0.358069497223238,0.0807210649479789,0.064032973244591,0.128498923251677,0.0557126137303741,0.0213907354030936,0.144911967021721,0.0923462252201477,0.260091343986659,0.47335192315101,0.047084169823206,0.579340845690324
"g.129",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999631664494167,0.883449687903118,0.0384638885911545,0.864174805053856,0.689522033638739,0.592305459349866,0.368888030107117,0.539579304071202,0.478377370867961,0.368888030107117,0.644595149191092,0.275412557171639,0.301264751254701,0.301264751254701,0.301264751254701,0.301264751254701,0.0526498329569717,0.232723296633342,0.0165226291411246,0.519187971008681,0.0593417801707069,0.498617198758696,0.407159960570107,0.309266889782275,0.415482166032895,0.0821560315471402,0.0869831927533792,0.301264751254701,0.0140451474043485,0.247449730700471,0.0411275822729433,0.0165226291411246,0.149217258102493,0.00160046716564577
"g.130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.940489026095838,0.535139372591211,0.814897149973354,0.52389941116723,0.791837938893171,0.435518596376376,0.390914937322371,0.40001865218401,0.435518596376376,0.363113271856693,0.41666109167846,0.642664738070111,0.642664738070111,0.642664738070111,0.642664738070111,0.0648630714435268,0.264838794624875,0.54558602800961,0.666715691980193,0.239136107210031,0.102746612755276,0.204474742102247,0.727551439645533,0.509344273947606,0.0909768548493364,1.64799146834538e-05,0.285594339490917,0.0624815397728106,0.0385943271123493,0.117807790748239,0.242493557507246,0.0217190172989286,0.230661393926658
"g.131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.627301400834109,0.900919312414495,0.489890781722196,0.998830099836396,0.395181117052982,0.345719749689217,0.357154196896264,0.395181117052982,0.415128675339954,0.375006462984469,0.617271753794416,0.617271753794416,0.617271753794416,0.617271753794416,0.104981964860769,0.212333162064728,0.634874077592536,0.821692037882044,0.184788021688973,0.0180102423670327,0.269397358877217,0.70739894649012,0.297105250110123,0.0260339821944485,0.0425625976382845,0.430216513897187,0.163018175986539,0.072887991504213,0.05478117225009,0.274690680870549,0.0684398179166217,0.140836569604207
"g.132",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10920774076674,0.999352422341455,0.422518468433481,0.556440632441163,0.521911886247621,0.447410670722718,0.556440632441163,0.49961290985704,0.0275463907706235,0.670889800963918,0.670889800963918,0.670889800963918,0.670889800963918,0.241435003289017,0.457221541586276,0.686950056278557,0.499294326575579,0.364933508497345,0.0358576296548494,0.371015847143974,0.208854066355837,0.0228717817152639,0.158619574277844,0.0843927608184383,0.2455401686586,0.061126599318618,0.111334961822686,0.321060196855447,0.361436865498881,0.158212424066024,0.594613244067512
"g.133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999222128938685,0.652816463021169,0.641483592175387,0.610329423315247,0.666581734225124,0.641483592175387,0.698184409766767,0.321040855942721,0.603168114292521,0.603168114292521,0.603168114292521,0.603168114292521,0.146707936396886,0.183163920712502,0.218745588192789,0.687497306909572,0.275338345597343,0.572734321620843,0.495081763011406,0.498100625728663,0.680715733501265,0.116031373861919,0.333339627096457,0.603168114292521,0.0310361093688011,0.252020785438905,0.0809176457801597,0.24232776188019,0.396254416259804,0.145105724794403
"g.134",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.305322526339438,0.918935125975853,0.769160074128628,0.857034726816277,0.918935125975853,0.754068566683654,0.166530646398838,0.404623421216896,0.404623421216896,0.404623421216896,0.404623421216896,0.218324606845039,0.183017953074541,0.123952131568197,0.523376903808219,0.313190263800145,0.252167228408779,0.326150581891699,0.259364928489055,0.999098828671255,0.05654986235935,0.14287205813346,0.00805406676109259,0.107147355528069,0.271188676213566,0.0195134540654348,0.188410697513665,0.0685303195585003,0.45013095409108
"g.135",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.147656101536603,0.170853805786875,0.0624705346684538,0.147656101536603,0.015951347830501,0.687622147538576,0.329402455657626,0.329402455657626,0.329402455657626,0.329402455657626,0.00365825630883618,0.0301203743583483,0.147887546118943,0.996334312820705,0.0985302075761585,0.243937148282936,0.147887546118943,0.997144622618236,0.383804458815755,0.11553956600516,0.0624705346684538,0.329402455657626,0.707208352780453,0.234560193425347,0.0301203743583483,0.292244993797454,0.184938713519732,0.0927078863640451
"g.136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999704993855035,0.999730789123235,0.999704993855035,0.999712803522018,0.435518596376376,0.756442405877473,0.756442405877473,0.756442405877473,0.756442405877473,0.4719197369846,0.298050871289056,0.225292715588687,0.516171471497965,0.481232141169287,0.213178966050018,0.535144007689364,0.37445412830078,0.667153060146695,0.147715037523981,0.181891575656593,0.147827336553352,0.0435161509049553,0.213288618866634,0.288551453970812,0.23014995427008,0.18489366128651,0.441562892797621
"g.137",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.939277126823247,0.999704993855035,0.999720463183836,0.390914937322371,0.528906620896269,0.528906620896269,0.528906620896269,0.528906620896269,0.366375851344735,0.37394440015867,0.286510894267651,0.81737864571671,0.355303860755573,0.235546515912887,0.477678083461329,0.310358655278998,0.624337391219927,0.0961812037642876,0.169194611481819,0.105543770344787,0.0412523868905783,0.202231395929108,0.410152570526894,0.238569247582316,0.16904585060364,0.36743553406172
"g.138",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999730789123235,0.924543097311602,0.299863761283005,0.357019658360802,0.357019658360802,0.357019658360802,0.357019658360802,0.343879921533766,0.205898022761136,0.181818796334018,0.600106135660879,0.347833370247866,0.192217951699545,0.386430666553208,0.222317419101705,0.791473666058475,0.0454331760127725,0.100000774412122,0.0356331974027741,0.0624675014420861,0.142855739479282,0.294100909353777,0.454654244132763,0.0869831927533819,0.538638492260586
"g.139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999712803522018,0.435518596376376,0.756442405877473,0.756442405877473,0.756442405877473,0.756442405877473,0.4719197369846,0.298050871289056,0.225292715588687,0.516171471497965,0.481232141169287,0.213178966050018,0.535144007689364,0.37445412830078,0.667153060146695,0.147715037523981,0.181891575656593,0.147827336553352,0.0435161509049553,0.213288618866634,0.288551453970812,0.23014995427008,0.18489366128651,0.441562892797621
"g.140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.428379246305315,0.551729851541835,0.551729851541835,0.551729851541835,0.551729851541835,0.401537061455603,0.353147096912241,0.286145386290175,0.818321148132919,0.386505879955378,0.209500600716741,0.502213185693074,0.291312377073101,0.817555353820416,0.0249723901183352,0.0803874033199942,0.0213907354030936,0.0853002298844127,0.11655839337058,0.356196952987908,0.47335192315101,0.139101597655361,0.538513076134263
"g.141",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999412279623218,0.999412279623218,0.999412279623218,0.999412279623218,0.999003710662507,0.999316089653741,0.0909768548493364,0.444357660184108,0.782749011727011,0.230613729585446,0.772782237463311,0.819061812822196,0.457842184617304,0.242493557507246,0.200047703304877,0.464294599306669,0.531287794511934,0.0385943271123493,0.215585812413723,0.0909407790133903,0.239136107210031,0.102746612755276
"g.142",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999710996434642,0.999710996434642,0.999710996434642,0.175591110001636,0.722959346700287,0.292441051047778,0.286001503153018,0.485015763785959,0.997572657926146,0.595586572052411,0.999084438053699,0.998840309488727,0.756514027464276,0.785733443053672,0.617135445782954,0.25237099170275,0.175761096477027,0.684739292805962,0.756514027464276,0.0727312561193022,0.997572657926146
